tag,event_type,event_site,event_date,event_release_site,event_release_date,mark_date,cth_count
3DD.0078E13916,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E13917,Mark,WELH - Wells Hatchery,9/5/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,9/5/2024,9/5/2024,1
3DD.0078E13918,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E13919,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E1391A,Mark,WELH - Wells Hatchery,7/24/2025,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/24/2025,7/24/2025,1
3DD.0078E1391B,Mark,WELH - Wells Hatchery,9/5/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,9/5/2024,9/5/2024,1
3DD.0078E1391C,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E1391D,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E1391E,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E1391F,Mark,WELH - Wells Hatchery,9/5/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,9/5/2024,9/5/2024,1
3DD.0078E13920,Mark,WELH - Wells Hatchery,9/5/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,9/5/2024,9/5/2024,1
3DD.0078E13921,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E13922,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E13923,Mark,WELH - Wells Hatchery,7/24/2025,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/24/2025,7/24/2025,1
3DD.0078E13924,Mark,WELH - Wells Hatchery,7/24/2025,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/24/2025,7/24/2025,1
3DD.0078E13925,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E13926,Mark,WELH - Wells Hatchery,9/5/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,9/5/2024,9/5/2024,1
3DD.0078E13927,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E13928,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E13929,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E1392A,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E1392B,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E1392C,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E1392D,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E1392E,Mark,WELH - Wells Hatchery,9/5/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,9/5/2024,9/5/2024,1
3DD.0078E1392F,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E13930,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E13931,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E13932,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E13933,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E13934,Mark,WELH - Wells Hatchery,9/5/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,9/5/2024,9/5/2024,1
3DD.0078E13935,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E13936,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E13937,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E13938,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E13939,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E1393A,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E1393B,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E1393C,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E1393D,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E1393E,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E1393F,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E13940,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E13941,Mark,WELH - Wells Hatchery,9/5/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,9/5/2024,9/5/2024,1
3DD.0078E13942,Mark,WELH - Wells Hatchery,9/5/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,9/5/2024,9/5/2024,1
3DD.0078E13943,Mark,WELH - Wells Hatchery,7/24/2025,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/24/2025,7/24/2025,1
3DD.0078E13944,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E13945,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E13946,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E13947,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E13948,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E13949,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E1394A,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E1394B,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E1394C,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E1394D,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E1394E,Mark,WELH - Wells Hatchery,9/5/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,9/5/2024,9/5/2024,1
3DD.0078E1394F,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E13950,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E13951,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E13952,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E13953,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E13954,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E13955,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E13956,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E13957,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E13958,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E13959,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E1395A,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E1395B,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E1395C,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E1395D,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E1395E,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E1395F,Mark,WELH - Wells Hatchery,8/27/2024,"COLR8 - Columbia River - Chelan Falls, WA to Grand Coulee Dam (km 809-960)",8/28/2024,8/27/2024,1
3DD.0078E13960,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E13961,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E13962,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E13963,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E13964,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E13965,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E13966,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E13967,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E13968,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E13969,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E1396A,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E1396B,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E1396C,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E1396D,Mark,WELH - Wells Hatchery,8/27/2024,"COLR8 - Columbia River - Chelan Falls, WA to Grand Coulee Dam (km 809-960)",8/28/2024,8/27/2024,1
3DD.0078E1396E,Mark,WELH - Wells Hatchery,8/27/2024,"COLR8 - Columbia River - Chelan Falls, WA to Grand Coulee Dam (km 809-960)",8/28/2024,8/27/2024,1
3DD.0078E1396F,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E13970,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E13971,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E13972,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E13973,Mark,WELH - Wells Hatchery,8/29/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/29/2024,8/29/2024,1
3DD.0078E13974,Mark,WELH - Wells Hatchery,8/22/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/22/2024,8/22/2024,1
3DD.0078E13975,Mark,WELH - Wells Hatchery,8/22/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/22/2024,8/22/2024,1
3DD.0078E13976,Mark,WELH - Wells Hatchery,8/27/2024,"COLR8 - Columbia River - Chelan Falls, WA to Grand Coulee Dam (km 809-960)",8/28/2024,8/27/2024,1
3DD.0078E13977,Mark,WELH - Wells Hatchery,8/21/2024,"COLR8 - Columbia River - Chelan Falls, WA to Grand Coulee Dam (km 809-960)",8/22/2024,8/21/2024,1
3DD.0078E13978,Mark,WELH - Wells Hatchery,8/22/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/22/2024,8/22/2024,1
3DD.0078E13979,Mark,WELH - Wells Hatchery,8/22/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/22/2024,8/22/2024,1
3DD.0078E1397A,Mark,WELH - Wells Hatchery,8/22/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/22/2024,8/22/2024,1
3DD.0078E1397B,Mark,WELH - Wells Hatchery,8/26/2024,"COLR8 - Columbia River - Chelan Falls, WA to Grand Coulee Dam (km 809-960)",8/27/2024,8/26/2024,1
3DD.0078E1397C,Mark,WELH - Wells Hatchery,8/21/2024,"COLR8 - Columbia River - Chelan Falls, WA to Grand Coulee Dam (km 809-960)",8/22/2024,8/21/2024,1
3DD.0078E1397D,Mark,WELH - Wells Hatchery,8/22/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/22/2024,8/22/2024,1
3DD.0078E1397E,Mark,WELH - Wells Hatchery,8/22/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/22/2024,8/22/2024,1
3DD.0078E1397F,Mark,WELH - Wells Hatchery,8/26/2024,"COLR8 - Columbia River - Chelan Falls, WA to Grand Coulee Dam (km 809-960)",8/27/2024,8/26/2024,1
3DD.0078E13980,Mark,WELH - Wells Hatchery,8/22/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/22/2024,8/22/2024,1
3DD.0078E13981,Mark,WELH - Wells Hatchery,8/22/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/22/2024,8/22/2024,1
3DD.0078E13982,Mark,WELH - Wells Hatchery,8/22/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/22/2024,8/22/2024,1
3DD.0078E13983,Mark,WELH - Wells Hatchery,8/22/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/22/2024,8/22/2024,1
3DD.0078E13984,Mark,WELH - Wells Hatchery,8/22/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/22/2024,8/22/2024,1
3DD.0078E13985,Mark,WELH - Wells Hatchery,8/22/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/22/2024,8/22/2024,1
3DD.0078E13986,Mark,WELH - Wells Hatchery,8/22/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/22/2024,8/22/2024,1
3DD.0078E13987,Mark,WELH - Wells Hatchery,8/22/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/22/2024,8/22/2024,1
3DD.0078E13988,Mark,WELH - Wells Hatchery,8/22/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/22/2024,8/22/2024,1
3DD.0078E13989,Mark,WELH - Wells Hatchery,8/22/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/22/2024,8/22/2024,1
3DD.0078E1398A,Mark,WELH - Wells Hatchery,8/22/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/22/2024,8/22/2024,1
3DD.0078E1398B,Mark,WELH - Wells Hatchery,8/22/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/22/2024,8/22/2024,1
3DD.0078E1398C,Mark,WELH - Wells Hatchery,8/22/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/22/2024,8/22/2024,1
3DD.0078E1398D,Mark,WELH - Wells Hatchery,8/22/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/22/2024,8/22/2024,1
3DD.0078E1398E,Mark,WELH - Wells Hatchery,8/22/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/22/2024,8/22/2024,1
3DD.0078E1398F,Mark,WELH - Wells Hatchery,8/22/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/22/2024,8/22/2024,1
3DD.0078E13990,Mark,WELH - Wells Hatchery,8/22/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/22/2024,8/22/2024,1
3DD.0078E13991,Mark,WELH - Wells Hatchery,8/22/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/22/2024,8/22/2024,1
3DD.0078E13992,Mark,WELH - Wells Hatchery,8/22/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/22/2024,8/22/2024,1
3DD.0078E13993,Mark,WELH - Wells Hatchery,8/22/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/22/2024,8/22/2024,1
3DD.0078E13994,Mark,WELH - Wells Hatchery,8/22/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/22/2024,8/22/2024,1
3DD.0078E13995,Mark,WELH - Wells Hatchery,8/22/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/22/2024,8/22/2024,1
3DD.0078E13996,Mark,WELH - Wells Hatchery,8/22/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/22/2024,8/22/2024,1
3DD.0078E13997,Mark,WELH - Wells Hatchery,8/22/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/22/2024,8/22/2024,1
3DD.0078E13998,Mark,WELH - Wells Hatchery,8/22/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/22/2024,8/22/2024,1
3DD.0078E13999,Mark,WELH - Wells Hatchery,8/22/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/22/2024,8/22/2024,1
3DD.0078E1399A,Mark,WELH - Wells Hatchery,8/22/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/22/2024,8/22/2024,1
3DD.0078E1399B,Mark,WELH - Wells Hatchery,8/21/2024,"COLR8 - Columbia River - Chelan Falls, WA to Grand Coulee Dam (km 809-960)",8/22/2024,8/21/2024,1
3DD.0078E1399C,Mark,WELH - Wells Hatchery,8/22/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/22/2024,8/22/2024,1
3DD.0078E1399D,Mark,WELH - Wells Hatchery,8/27/2024,"COLR8 - Columbia River - Chelan Falls, WA to Grand Coulee Dam (km 809-960)",8/28/2024,8/27/2024,1
3DD.0078E1399E,Mark,WELH - Wells Hatchery,8/27/2024,"COLR8 - Columbia River - Chelan Falls, WA to Grand Coulee Dam (km 809-960)",8/28/2024,8/27/2024,1
3DD.0078E1399F,Mark,WELH - Wells Hatchery,8/22/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/22/2024,8/22/2024,1
3DD.0078E139A0,Mark,WELH - Wells Hatchery,8/22/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/22/2024,8/22/2024,1
3DD.0078E139A1,Mark,WELH - Wells Hatchery,8/22/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/22/2024,8/22/2024,1
3DD.0078E139A2,Mark,WELH - Wells Hatchery,8/22/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/22/2024,8/22/2024,1
3DD.0078E139A3,Mark,WELH - Wells Hatchery,8/22/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/22/2024,8/22/2024,1
3DD.0078E139A4,Mark,WELH - Wells Hatchery,8/22/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/22/2024,8/22/2024,1
3DD.0078E139A5,Mark,WELH - Wells Hatchery,8/22/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/22/2024,8/22/2024,1
3DD.0078E139A6,Mark,WELH - Wells Hatchery,8/22/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/22/2024,8/22/2024,1
3DD.0078E139A7,Mark,WELH - Wells Hatchery,8/22/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/22/2024,8/22/2024,1
3DD.0078E139A8,Mark,WELH - Wells Hatchery,8/22/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/22/2024,8/22/2024,1
3DD.0078E139A9,Mark,WELH - Wells Hatchery,8/26/2024,"COLR8 - Columbia River - Chelan Falls, WA to Grand Coulee Dam (km 809-960)",8/27/2024,8/26/2024,1
3DD.0078E139AA,Mark,WELH - Wells Hatchery,8/22/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/22/2024,8/22/2024,1
3DD.0078E139AB,Mark,WELH - Wells Hatchery,8/22/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/22/2024,8/22/2024,1
3DD.0078E139AC,Mark,WELH - Wells Hatchery,8/22/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/22/2024,8/22/2024,1
3DD.0078E139AD,Mark,WELH - Wells Hatchery,8/26/2024,"COLR8 - Columbia River - Chelan Falls, WA to Grand Coulee Dam (km 809-960)",8/27/2024,8/26/2024,1
3DD.0078E139AE,Mark,WELH - Wells Hatchery,8/22/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/22/2024,8/22/2024,1
3DD.0078E139AF,Mark,WELH - Wells Hatchery,8/22/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/22/2024,8/22/2024,1
3DD.0078E139B0,Mark,WELH - Wells Hatchery,8/22/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/22/2024,8/22/2024,1
3DD.0078E139B1,Mark,WELH - Wells Hatchery,8/22/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/22/2024,8/22/2024,1
3DD.0078E139B2,Mark,WELH - Wells Hatchery,8/22/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/22/2024,8/22/2024,1
3DD.0078E139B3,Mark,WELH - Wells Hatchery,8/22/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/22/2024,8/22/2024,1
3DD.0078E139B4,Mark,WELH - Wells Hatchery,8/22/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/22/2024,8/22/2024,1
3DD.0078E139B5,Mark,WELH - Wells Hatchery,8/22/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/22/2024,8/22/2024,1
3DD.0078E139B6,Mark,WELH - Wells Hatchery,8/22/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/22/2024,8/22/2024,1
3DD.0078E139B7,Mark,WELH - Wells Hatchery,8/22/2024,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/22/2024,8/22/2024,1
