tag,mark_file,site,first_time,last_time,first_antenna_group,last_antenna_group,release_date,species_code,species_name,run_code,run_name,rear_type_code,rear_type_name,release_site,count
3DD.003D980E7D,AJG-2021-203-001.xml,MRC - Methow River at Carlton,8/2/2021 11:00:31 PM,8/2/2021 11:00:31 PM,Single Array,Single Array,7/22/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.003D980E80,AJG-2021-203-001.xml,MRC - Methow River at Carlton,8/4/2021 1:43:22 AM,8/4/2021 1:43:22 AM,Single Array,Single Array,7/22/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.003D980E86,AJG-2021-203-001.xml,LMR - Lower Methow River at Pateros,7/23/2021 10:34:55 PM,7/23/2021 10:34:55 PM,Upstream Array,Upstream Array,7/22/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.003D980E86,AJG-2021-203-001.xml,MRC - Methow River at Carlton,7/29/2021 10:22:25 PM,7/15/2022 2:53:15 PM,Single Array,Single Array,7/22/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.003D980E8D,AJG-2021-203-001.xml,LMR - Lower Methow River at Pateros,7/26/2021 10:21:14 PM,7/26/2021 10:21:14 PM,Upstream Array,Upstream Array,7/22/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.003D980E91,AJG-2021-203-001.xml,LMR - Lower Methow River at Pateros,7/24/2021 1:44:25 AM,7/24/2021 1:44:25 AM,Upstream Array,Upstream Array,7/22/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.003D980E91,AJG-2021-203-001.xml,MRC - Methow River at Carlton,8/1/2021 9:03:40 PM,8/1/2021 9:03:40 PM,Single Array,Single Array,7/22/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.003D980E99,AJG-2021-203-001.xml,MRC - Methow River at Carlton,8/10/2021 10:11:33 PM,8/10/2021 10:11:33 PM,Single Array,Single Array,7/22/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.003D980E9A,AJG-2021-203-001.xml,LMR - Lower Methow River at Pateros,7/24/2021 8:56:50 PM,7/24/2021 8:56:50 PM,Upstream Array,Upstream Array,7/22/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.003D980E9A,AJG-2021-203-001.xml,MRC - Methow River at Carlton,7/31/2021 11:57:30 PM,7/31/2021 11:57:30 PM,Single Array,Single Array,7/22/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.003D980E9B,AJG-2021-203-001.xml,LMR - Lower Methow River at Pateros,7/28/2021 12:28:08 AM,7/28/2021 12:28:08 AM,Upstream Array,Upstream Array,7/22/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.003D980E9B,AJG-2021-203-001.xml,MRC - Methow River at Carlton,8/1/2021 11:49:13 PM,8/1/2021 11:49:13 PM,Single Array,Single Array,7/22/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.003D980E9C,AJG-2021-203-001.xml,LMR - Lower Methow River at Pateros,7/24/2021 12:49:14 AM,7/24/2021 12:49:14 AM,Upstream Array,Upstream Array,7/22/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.003D980E9C,AJG-2021-203-001.xml,MRC - Methow River at Carlton,8/1/2021 12:33:32 AM,8/1/2021 12:33:32 AM,Single Array,Single Array,7/22/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.003D980E9D,AJG-2021-203-001.xml,LMR - Lower Methow River at Pateros,8/4/2021 10:16:36 PM,8/4/2021 10:16:36 PM,Upstream Array,Upstream Array,7/22/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.003D980E9D,AJG-2021-203-001.xml,MRC - Methow River at Carlton,8/8/2021 2:14:21 AM,7/18/2022 2:39:52 AM,Single Array,Single Array,7/22/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.003D980E9D,AJG-2021-203-001.xml,TWR - Lwr Twisp Rvr near MSRF Ponds,8/10/2021 2:12:45 AM,8/10/2021 2:13:20 AM,LOWER IN-STREAM ARRAY,UPPER IN-STREAM ARRAY,7/22/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.003D980EA3,AJG-2021-203-001.xml,CRW - Chewuch River above Winthrop,8/2/2021 1:14:19 AM,8/2/2021 1:16:44 AM,DOWNSTREAM ARRAY,UPSTREAM ARRAY,7/22/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.003D980EA3,AJG-2021-203-001.xml,LMR - Lower Methow River at Pateros,7/23/2021 11:57:38 PM,7/23/2021 11:57:51 PM,Downstream Array,Upstream Array,7/22/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.003D980EA3,AJG-2021-203-001.xml,MRC - Methow River at Carlton,7/29/2021 10:34:18 PM,7/29/2021 10:34:18 PM,Single Array,Single Array,7/22/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.003D980EA8,AJG-2021-203-001.xml,RRJ - Rocky Reach Dam Juvenile,7/18/2022 9:08:57 PM,7/18/2022 9:08:57 PM,DSM Bypass Surface Collector,DSM Bypass Surface Collector,7/22/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.003D980EA8,AJG-2021-203-001.xml,WEJ - Wells Dam Bypass Bay Sample,7/22/2021 10:49:53 PM,7/22/2021 10:49:53 PM,Baffle Section 3,Baffle Section 3,7/22/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.003D980EA9,AJG-2021-203-001.xml,LMR - Lower Methow River at Pateros,8/1/2021 1:34:05 AM,8/1/2021 1:34:05 AM,Upstream Array,Upstream Array,7/22/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.003D980EB1,AJG-2021-203-001.xml,OKL - Lower Okanogan Instream Array,6/30/2022 7:50:37 AM,6/30/2022 7:50:45 AM,Upstream Array,Downstream Array,7/22/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.003D980EBD,AJG-2021-203-001.xml,OMH - Omak Creek Haley Creek Road,7/29/2021 8:11:38 PM,7/29/2021 8:11:38 PM,Array,Array,7/29/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,OMAKC - Omak Creek (tributary to Okanogan River),1
3DD.003D980EBE,AJG-2021-203-001.xml,CML - Chewuch River Middle Lower,7/14/2022 9:01:37 AM,7/14/2022 9:01:37 AM,Single Array,Single Array,7/29/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.003D980EBE,AJG-2021-203-001.xml,CMU - Chewuch River Middle Upper,7/5/2022 3:37:53 PM,7/7/2022 4:29:47 PM,Single Array,Single Array,7/29/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.003D980EBE,AJG-2021-203-001.xml,CRW - Chewuch River above Winthrop,8/6/2021 11:28:47 PM,7/20/2022 12:21:54 AM,DOWNSTREAM ARRAY,DOWNSTREAM ARRAY,7/29/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.003D980EBE,AJG-2021-203-001.xml,LMR - Lower Methow River at Pateros,7/30/2021 9:35:24 PM,7/30/2021 9:35:28 PM,Downstream Array,Upstream Array,7/29/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.003D980EBE,AJG-2021-203-001.xml,MRC - Methow River at Carlton,8/2/2021 11:51:19 PM,8/2/2021 11:51:19 PM,Single Array,Single Array,7/29/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.003D980EBF,AJG-2021-203-001.xml,OMH - Omak Creek Haley Creek Road,7/29/2021 8:13:21 PM,7/29/2021 8:13:21 PM,Array,Array,7/29/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,OMAKC - Omak Creek (tributary to Okanogan River),1
3DD.003D980EC0,AJG-2021-203-001.xml,OKL - Lower Okanogan Instream Array,11/26/2021 6:36:49 PM,11/26/2021 6:36:49 PM,Upstream Array,Upstream Array,7/29/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.003D980EC1,AJG-2021-203-001.xml,LMR - Lower Methow River at Pateros,7/31/2021 12:39:28 AM,7/31/2021 12:39:28 AM,Upstream Array,Upstream Array,7/29/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.003D980EC1,AJG-2021-203-001.xml,MRC - Methow River at Carlton,8/4/2021 11:12:54 PM,8/4/2021 11:12:54 PM,Single Array,Single Array,7/29/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.003D980EC2,AJG-2021-203-001.xml,LMR - Lower Methow River at Pateros,8/6/2021 11:31:40 PM,8/6/2021 11:31:40 PM,Upstream Array,Upstream Array,8/5/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.003D980EC2,AJG-2021-203-001.xml,MRC - Methow River at Carlton,8/11/2021 11:41:48 PM,8/11/2021 11:41:48 PM,Single Array,Single Array,8/5/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.003D980EC3,AJG-2021-203-001.xml,OMH - Omak Creek Haley Creek Road,7/29/2021 8:59:35 PM,7/29/2021 8:59:35 PM,Array,Array,7/29/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,OMAKC - Omak Creek (tributary to Okanogan River),1
3DD.003D980EC4,AJG-2021-203-001.xml,LMR - Lower Methow River at Pateros,8/6/2021 10:10:07 PM,8/6/2021 10:10:07 PM,Upstream Array,Upstream Array,8/5/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.003D980EC4,AJG-2021-203-001.xml,MRC - Methow River at Carlton,8/11/2021 11:31:38 PM,8/11/2021 11:31:38 PM,Single Array,Single Array,8/5/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.003D980EC6,AJG-2021-203-001.xml,OKL - Lower Okanogan Instream Array,6/25/2022 8:15:33 PM,6/25/2022 8:15:33 PM,Downstream Array,Downstream Array,7/22/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.003D980EC6,AJG-2021-203-001.xml,OMK - Omak Creek Instream Array,6/18/2022 10:12:49 PM,6/22/2022 3:23:25 AM,Downstream Array,Upstream Array,7/22/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.003D980EC7,AJG-2021-203-001.xml,OBF - Omak Creek below Mission Falls,5/30/2022 8:02:28 PM,5/30/2022 8:02:33 PM,Single Array,Single Array,7/29/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,OMAKC - Omak Creek (tributary to Okanogan River),1
3DD.003D980EC7,AJG-2021-203-001.xml,OMF - Omak Creek above Mission Falls,5/29/2022 11:03:41 PM,5/29/2022 11:03:41 PM,Single Array,Single Array,7/29/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,OMAKC - Omak Creek (tributary to Okanogan River),1
3DD.003D980EC7,AJG-2021-203-001.xml,OMH - Omak Creek Haley Creek Road,7/29/2021 8:22:22 PM,7/29/2021 8:22:22 PM,Array,Array,7/29/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,OMAKC - Omak Creek (tributary to Okanogan River),1
3DD.003D980EC8,AJG-2021-203-001.xml,OBF - Omak Creek below Mission Falls,6/22/2022 10:33:45 PM,6/22/2022 10:33:50 PM,Single Array,Single Array,7/29/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,OMAKC - Omak Creek (tributary to Okanogan River),1
3DD.003D980EC8,AJG-2021-203-001.xml,OMF - Omak Creek above Mission Falls,6/22/2022 8:58:20 PM,6/22/2022 8:58:20 PM,Single Array,Single Array,7/29/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,OMAKC - Omak Creek (tributary to Okanogan River),1
3DD.003D980EC8,AJG-2021-203-001.xml,OMH - Omak Creek Haley Creek Road,7/29/2021 8:09:58 PM,7/29/2021 8:11:03 PM,Array,Array,7/29/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,OMAKC - Omak Creek (tributary to Okanogan River),1
3DD.003D980EC8,AJG-2021-203-001.xml,OMK - Omak Creek Instream Array,6/30/2022 8:09:29 PM,6/30/2022 8:09:38 PM,Upstream Array,Downstream Array,7/29/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,OMAKC - Omak Creek (tributary to Okanogan River),1
3DD.003D980EC9,AJG-2021-203-001.xml,"WEA - Wells Dam, DCPUD Adult Ladders",12/12/2021 2:31:44 PM,12/13/2021 12:12:38 AM,Right Ladder Pool 19,Right Ladder Pool 19,7/29/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.003D980ECA,AJG-2021-203-001.xml,OBF - Omak Creek below Mission Falls,6/10/2022 9:30:00 PM,6/10/2022 9:30:04 PM,Single Array,Single Array,7/29/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,OMAKC - Omak Creek (tributary to Okanogan River),1
3DD.003D980ECA,AJG-2021-203-001.xml,OMF - Omak Creek above Mission Falls,6/10/2022 9:04:04 PM,6/10/2022 9:04:04 PM,Single Array,Single Array,7/29/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,OMAKC - Omak Creek (tributary to Okanogan River),1
3DD.003D980ECA,AJG-2021-203-001.xml,OMH - Omak Creek Haley Creek Road,7/29/2021 8:45:06 PM,6/4/2022 10:50:43 PM,Array,Array,7/29/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,OMAKC - Omak Creek (tributary to Okanogan River),1
3DD.003D980ECA,AJG-2021-203-001.xml,OMK - Omak Creek Instream Array,6/13/2022 2:45:35 AM,6/13/2022 2:45:40 AM,Upstream Array,Downstream Array,7/29/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,OMAKC - Omak Creek (tributary to Okanogan River),1
3DD.003D980ECC,AJG-2021-203-001.xml,LMR - Lower Methow River at Pateros,7/30/2021 10:04:36 PM,7/30/2021 10:04:36 PM,Upstream Array,Upstream Array,7/29/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.003D980ECC,AJG-2021-203-001.xml,MRC - Methow River at Carlton,8/5/2021 9:25:41 PM,8/5/2021 9:25:41 PM,Single Array,Single Array,7/29/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.003D980ECE,AJG-2021-203-001.xml,LMR - Lower Methow River at Pateros,7/24/2021 9:05:29 PM,7/24/2021 9:05:29 PM,Upstream Array,Upstream Array,7/22/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.003D980ECE,AJG-2021-203-001.xml,MRC - Methow River at Carlton,7/31/2021 11:43:36 PM,7/31/2021 11:43:36 PM,Single Array,Single Array,7/22/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.003D980ECF,AJG-2021-203-001.xml,LMR - Lower Methow River at Pateros,8/6/2021 10:29:14 PM,8/6/2021 10:29:14 PM,Upstream Array,Upstream Array,8/5/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.003D980ECF,AJG-2021-203-001.xml,MRC - Methow River at Carlton,8/11/2021 3:08:25 AM,8/11/2021 3:08:25 AM,Single Array,Single Array,8/5/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.003D980ED0,AJG-2021-203-001.xml,CRW - Chewuch River above Winthrop,8/15/2021 10:46:42 PM,8/15/2021 10:48:59 PM,DOWNSTREAM ARRAY,UPSTREAM ARRAY,8/5/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.003D980ED0,AJG-2021-203-001.xml,MRC - Methow River at Carlton,8/10/2021 9:11:53 PM,8/10/2021 9:11:53 PM,Single Array,Single Array,8/5/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.003D980ED1,AJG-2021-203-001.xml,OMH - Omak Creek Haley Creek Road,7/29/2021 8:30:53 PM,7/29/2021 11:12:05 PM,Array,Array,7/29/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,OMAKC - Omak Creek (tributary to Okanogan River),1
3DD.003D980ED2,AJG-2021-203-001.xml,CRW - Chewuch River above Winthrop,8/14/2021 10:31:13 PM,8/14/2021 10:32:45 PM,DOWNSTREAM ARRAY,UPSTREAM ARRAY,8/5/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.003D980ED2,AJG-2021-203-001.xml,LMR - Lower Methow River at Pateros,8/6/2021 10:25:56 PM,8/6/2021 10:25:56 PM,Upstream Array,Upstream Array,8/5/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.003D980ED2,AJG-2021-203-001.xml,MRC - Methow River at Carlton,8/11/2021 3:21:51 AM,8/11/2021 3:21:51 AM,Single Array,Single Array,8/5/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.003D980ED3,AJG-2021-203-001.xml,OKL - Lower Okanogan Instream Array,7/24/2021 3:33:56 AM,7/24/2021 3:33:56 AM,Downstream Array,Downstream Array,7/22/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.003D980ED4,AJG-2021-203-001.xml,OBF - Omak Creek below Mission Falls,7/3/2022 3:32:11 AM,7/3/2022 3:32:16 AM,Single Array,Single Array,7/29/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,OMAKC - Omak Creek (tributary to Okanogan River),1
3DD.003D980ED4,AJG-2021-203-001.xml,OMF - Omak Creek above Mission Falls,7/3/2022 2:57:24 AM,7/3/2022 2:57:24 AM,Single Array,Single Array,7/29/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,OMAKC - Omak Creek (tributary to Okanogan River),1
3DD.003D980ED4,AJG-2021-203-001.xml,OMH - Omak Creek Haley Creek Road,7/29/2021 7:57:59 PM,6/19/2022 11:33:40 PM,Array,Array,7/29/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,OMAKC - Omak Creek (tributary to Okanogan River),1
3DD.003D980ED4,AJG-2021-203-001.xml,OMK - Omak Creek Instream Array,7/8/2022 8:09:06 AM,7/8/2022 8:09:25 AM,Upstream Array,Downstream Array,7/29/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,OMAKC - Omak Creek (tributary to Okanogan River),1
3DD.003D980ED9,AJG-2021-203-001.xml,OBF - Omak Creek below Mission Falls,6/30/2022 2:01:46 AM,6/30/2022 2:01:50 AM,Single Array,Single Array,7/29/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,OMAKC - Omak Creek (tributary to Okanogan River),1
3DD.003D980ED9,AJG-2021-203-001.xml,OMF - Omak Creek above Mission Falls,6/29/2022 4:48:52 AM,6/29/2022 4:48:52 AM,Single Array,Single Array,7/29/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,OMAKC - Omak Creek (tributary to Okanogan River),1
3DD.003D980ED9,AJG-2021-203-001.xml,OMH - Omak Creek Haley Creek Road,7/29/2021 8:56:16 PM,6/26/2022 2:11:11 AM,Array,Array,7/29/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,OMAKC - Omak Creek (tributary to Okanogan River),1
3DD.003D980ED9,AJG-2021-203-001.xml,OMK - Omak Creek Instream Array,6/30/2022 12:28:31 PM,6/30/2022 12:28:38 PM,Upstream Array,Downstream Array,7/29/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,OMAKC - Omak Creek (tributary to Okanogan River),1
3DD.003D980EDB,AJG-2021-203-001.xml,MRC - Methow River at Carlton,8/13/2021 12:05:09 AM,8/13/2021 12:05:09 AM,Single Array,Single Array,8/5/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.003D980EDC,AJG-2021-203-001.xml,LMR - Lower Methow River at Pateros,7/31/2021 1:18:58 AM,7/31/2021 1:18:58 AM,Upstream Array,Upstream Array,7/29/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.003D980EDC,AJG-2021-203-001.xml,MRC - Methow River at Carlton,8/4/2021 2:46:24 AM,8/4/2021 2:46:24 AM,Single Array,Single Array,7/29/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.003D980EDD,AJG-2021-203-001.xml,OKL - Lower Okanogan Instream Array,6/16/2022 12:27:41 AM,6/16/2022 12:29:21 AM,Downstream Array,Upstream Array,7/22/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.003D980EE0,AJG-2021-203-001.xml,CRU - Upper Chewuch Instream Array,6/22/2022 12:11:37 AM,6/22/2022 12:11:37 AM,Upstream Array,Upstream Array,7/29/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.003D980EE0,AJG-2021-203-001.xml,CRW - Chewuch River above Winthrop,8/5/2021 11:47:12 PM,8/5/2021 11:48:38 PM,DOWNSTREAM ARRAY,UPSTREAM ARRAY,7/29/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.003D980EE0,AJG-2021-203-001.xml,MRC - Methow River at Carlton,8/2/2021 11:26:14 PM,8/2/2021 11:26:14 PM,Single Array,Single Array,7/29/2021,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
