tag_code,release_site,release_date,release_year,release_lat,release_lon
3DD.003D284B45,Methow River,8/24/2018,2018,48.05039,-119.904106
3DD.003D284B46,Omak Creek,8/24/2018,2018,48.353831,-119.288554
3DD.003D284B47,Methow River,8/24/2018,2018,48.05039,-119.904106
3DD.003D284B48,Methow River,8/24/2018,2018,48.05039,-119.904106
3DD.003D284B49,Methow River,8/24/2018,2018,48.05039,-119.904106
3DD.003D284B4A,Methow River,8/24/2018,2018,48.05039,-119.904106
3DD.003D284B4B,Methow River,8/24/2018,2018,48.05039,-119.904106
3DD.003D284B4C,Methow River,8/24/2018,2018,48.05039,-119.904106
3DD.003D284B4D,Methow River,8/24/2018,2018,48.05039,-119.904106
3DD.003D284B4E,Methow River,8/24/2018,2018,48.05039,-119.904106
3DD.003D284B4F,Methow River,8/24/2018,2018,48.05039,-119.904106
3DD.003D284B50,Methow River,8/24/2018,2018,48.05039,-119.904106
3DD.003D284B51,Methow River,8/24/2018,2018,48.05039,-119.904106
3DD.003D284B52,Methow River,8/24/2018,2018,48.05039,-119.904106
3DD.003D284B53,Methow River,8/24/2018,2018,48.05039,-119.904106
3DD.003D284B54,Methow River,8/24/2018,2018,48.05039,-119.904106
3DD.003D284B55,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284B56,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284B57,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284B58,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284B59,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284B5A,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284B5B,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284B5C,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284B5D,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284B5E,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284B5F,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284B60,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284B61,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284B62,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284B63,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284B64,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284B65,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284B66,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284B67,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284B68,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284B69,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284B6A,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284B6B,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284B6C,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284B6D,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284B6E,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284B6F,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284B70,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284B71,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284B72,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284B73,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284B74,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284B75,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284B76,Salmon Creek,8/24/2018,2018,48.446022,-119.666279
3DD.003D284B77,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284B78,Salmon Creek,8/24/2018,2018,48.446022,-119.666279
3DD.003D284B79,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284B7A,Salmon Creek,8/24/2018,2018,48.446022,-119.666279
3DD.003D284B7B,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284B7C,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284B7D,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284B7E,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284B7F,Salmon Creek,8/24/2018,2018,48.446022,-119.666279
3DD.003D284B80,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284B81,Salmon Creek,8/24/2018,2018,48.446022,-119.666279
3DD.003D284B82,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284B83,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284B84,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284B85,Salmon Creek,8/24/2018,2018,48.446022,-119.666279
3DD.003D284B86,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284B87,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284B88,Salmon Creek,8/24/2018,2018,48.446022,-119.666279
3DD.003D284B89,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284B8A,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284B8B,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284B8D,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284B8E,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284B8F,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284B90,Salmon Creek,8/24/2018,2018,48.446022,-119.666279
3DD.003D284B91,Salmon Creek,8/24/2018,2018,48.446022,-119.666279
3DD.003D284B92,Salmon Creek,8/24/2018,2018,48.446022,-119.666279
3DD.003D284B93,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284B94,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284B95,Salmon Creek,8/24/2018,2018,48.446022,-119.666279
3DD.003D284B96,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284B97,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284B98,Salmon Creek,8/24/2018,2018,48.446022,-119.666279
3DD.003D284B99,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284B9A,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284B9B,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284B9D,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284B9E,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284B9F,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284BA0,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284BA1,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284BA2,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284BA3,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284BA4,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284BA5,Salmon Creek,8/24/2018,2018,48.446022,-119.666279
3DD.003D284BA6,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284BA7,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284BA8,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284BA9,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284BAA,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284BAB,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284BAC,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284BAD,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284BAE,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284BAF,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284BB0,Salmon Creek,8/24/2018,2018,48.446022,-119.666279
3DD.003D284BB1,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284BB2,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284BB3,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284BB4,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284BB5,Salmon Creek,8/24/2018,2018,48.446022,-119.666279
3DD.003D284BB6,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284BB7,Methow River,8/17/2018,2018,48.05039,-119.904106
3DD.003D284BB8,Salmon Creek,8/24/2018,2018,48.446022,-119.666279
3DD.003D28A14A,Starr Boat Launch,8/9/2019,2019,47.983552,-119.887492
3DD.003D28A14B,Starr Boat Launch,8/9/2019,2019,47.983552,-119.887492
3DD.003D28A14C,Salmon Creek,8/23/2019,2019,48.446022,-119.666279
3DD.003D28A14D,Starr Boat Launch,8/16/2019,2019,47.983552,-119.887492
3DD.003D28A14E,Starr Boat Launch,8/16/2019,2019,47.983552,-119.887492
3DD.003D28A14F,Starr Boat Launch,8/16/2019,2019,47.983552,-119.887492
3DD.003D28A150,Starr Boat Launch,8/9/2019,2019,47.983552,-119.887492
3DD.003D28A151,Starr Boat Launch,8/16/2019,2019,47.983552,-119.887492
3DD.003D28A152,Starr Boat Launch,8/16/2019,2019,47.983552,-119.887492
3DD.003D28A153,Starr Boat Launch,8/16/2019,2019,47.983552,-119.887492
3DD.003D28A154,Starr Boat Launch,8/16/2019,2019,47.983552,-119.887492
3DD.003D28A155,Starr Boat Launch,8/16/2019,2019,47.983552,-119.887492
3DD.003D28A156,Starr Boat Launch,8/16/2019,2019,47.983552,-119.887492
3DD.003D28A157,Starr Boat Launch,8/16/2019,2019,47.983552,-119.887492
3DD.003D28A158,Starr Boat Launch,8/16/2019,2019,47.983552,-119.887492
3DD.003D28A159,Starr Boat Launch,8/9/2019,2019,47.983552,-119.887492
3DD.003D28A15A,Starr Boat Launch,8/9/2019,2019,47.983552,-119.887492
3DD.003D28A15B,Starr Boat Launch,8/16/2019,2019,47.983552,-119.887492
3DD.003D28A15C,Starr Boat Launch,8/9/2019,2019,47.983552,-119.887492
3DD.003D28A15D,Starr Boat Launch,8/16/2019,2019,47.983552,-119.887492
3DD.003D28A15E,Salmon Creek,8/23/2019,2019,48.446022,-119.666279
3DD.003D28A15F,Starr Boat Launch,8/16/2019,2019,47.983552,-119.887492
3DD.003D28A160,Salmon Creek,8/23/2019,2019,48.446022,-119.666279
3DD.003D28A161,Starr Boat Launch,8/16/2019,2019,47.983552,-119.887492
3DD.003D28A162,Starr Boat Launch,8/16/2019,2019,47.983552,-119.887492
3DD.003D28A163,Salmon Creek,8/23/2019,2019,48.446022,-119.666279
3DD.003D28A164,Starr Boat Launch,8/16/2019,2019,47.983552,-119.887492
3DD.003D28A165,Salmon Creek,8/23/2019,2019,48.446022,-119.666279
3DD.003D28A166,Starr Boat Launch,8/16/2019,2019,47.983552,-119.887492
3DD.003D28A167,Starr Boat Launch,8/16/2019,2019,47.983552,-119.887492
3DD.003D28A168,Starr Boat Launch,8/16/2019,2019,47.983552,-119.887492
3DD.003D28A169,Starr Boat Launch,8/16/2019,2019,47.983552,-119.887492
3DD.003D28A16A,Starr Boat Launch,8/16/2019,2019,47.983552,-119.887492
3DD.003D28A16B,Starr Boat Launch,8/16/2019,2019,47.983552,-119.887492
3DD.003D28A16D,Starr Boat Launch,8/9/2019,2019,47.983552,-119.887492
3DD.003D28A16E,Starr Boat Launch,8/9/2019,2019,47.983552,-119.887492
3DD.003D28A16F,Starr Boat Launch,8/16/2019,2019,47.983552,-119.887492
3DD.003D28A170,Starr Boat Launch,8/16/2019,2019,47.983552,-119.887492
3DD.003D28A171,Starr Boat Launch,8/16/2019,2019,47.983552,-119.887492
3DD.003D28A172,Starr Boat Launch,8/16/2019,2019,47.983552,-119.887492
3DD.003D28A173,Starr Boat Launch,8/16/2019,2019,47.983552,-119.887492
3DD.003D28A174,Starr Boat Launch,8/16/2019,2019,47.983552,-119.887492
3DD.003D28A175,Starr Boat Launch,8/16/2019,2019,47.983552,-119.887492
3DD.003D28A176,Starr Boat Launch,8/16/2019,2019,47.983552,-119.887492
3DD.003D28A177,Salmon Creek,8/23/2019,2019,48.446022,-119.666279
3DD.003D28A178,Starr Boat Launch,8/16/2019,2019,47.983552,-119.887492
3DD.003D28A179,Starr Boat Launch,8/16/2019,2019,47.983552,-119.887492
3DD.003D28A17A,Starr Boat Launch,8/16/2019,2019,47.983552,-119.887492
3DD.003D28A17B,Starr Boat Launch,8/16/2019,2019,47.983552,-119.887492
3DD.003D28A17C,Starr Boat Launch,8/16/2019,2019,47.983552,-119.887492
3DD.003D28A17D,Starr Boat Launch,8/16/2019,2019,47.983552,-119.887492
3DD.003D28A17E,Starr Boat Launch,8/9/2019,2019,47.983552,-119.887492
3DD.003D28A17F,Starr Boat Launch,8/9/2019,2019,47.983552,-119.887492
3DD.003D28A181,Starr Boat Launch,8/16/2019,2019,47.983552,-119.887492
3DD.003D28A182,Starr Boat Launch,8/16/2019,2019,47.983552,-119.887492
3DD.003D28A183,Starr Boat Launch,8/9/2019,2019,47.983552,-119.887492
3DD.003D28A184,Starr Boat Launch,8/16/2019,2019,47.983552,-119.887492
3DD.003D28A185,Starr Boat Launch,8/9/2019,2019,47.983552,-119.887492
3DD.003D28A186,Salmon Creek,8/23/2019,2019,48.446022,-119.666279
3DD.003D28A187,Starr Boat Launch,8/9/2019,2019,47.983552,-119.887492
3DD.003D28A188,Starr Boat Launch,8/9/2019,2019,47.983552,-119.887492
3DD.003D28A189,Starr Boat Launch,8/9/2019,2019,47.983552,-119.887492
3DD.003D28A18A,Starr Boat Launch,8/9/2019,2019,47.983552,-119.887492
3DD.003D28A18B,Starr Boat Launch,8/9/2019,2019,47.983552,-119.887492
3DD.003D28A18C,Starr Boat Launch,8/16/2019,2019,47.983552,-119.887492
3DD.003D28A18D,Starr Boat Launch,8/16/2019,2019,47.983552,-119.887492
3DD.003D28A18E,Starr Boat Launch,8/16/2019,2019,47.983552,-119.887492
3DD.003D28A18F,Starr Boat Launch,8/16/2019,2019,47.983552,-119.887492
3DD.003D28A190,Salmon Creek,8/23/2019,2019,48.446022,-119.666279
3DD.003D28A191,Starr Boat Launch,8/16/2019,2019,47.983552,-119.887492
3DD.003D28A192,Starr Boat Launch,8/16/2019,2019,47.983552,-119.887492
3DD.003D28A193,Starr Boat Launch,8/9/2019,2019,47.983552,-119.887492
3DD.003D28A194,Starr Boat Launch,8/9/2019,2019,47.983552,-119.887492
3DD.003D28A195,Starr Boat Launch,8/16/2019,2019,47.983552,-119.887492
3DD.003D28A196,Starr Boat Launch,8/16/2019,2019,47.983552,-119.887492
3DD.003D28A197,Starr Boat Launch,8/16/2019,2019,47.983552,-119.887492
3DD.003D28A198,Starr Boat Launch,8/16/2019,2019,47.983552,-119.887492
3DD.003D28A199,Starr Boat Launch,8/16/2019,2019,47.983552,-119.887492
3DD.003D28A19A,Starr Boat Launch,8/9/2019,2019,47.983552,-119.887492
3DD.003D28A19B,Starr Boat Launch,8/16/2019,2019,47.983552,-119.887492
3DD.003D28A19C,Salmon Creek,8/23/2019,2019,48.446022,-119.666279
3DD.003D28A19D,Starr Boat Launch,8/16/2019,2019,47.983552,-119.887492
3DD.003D28A19E,Starr Boat Launch,8/16/2019,2019,47.983552,-119.887492
3DD.003D28A19F,Starr Boat Launch,8/9/2019,2019,47.983552,-119.887492
3DD.003D28A1A0,Starr Boat Launch,8/16/2019,2019,47.983552,-119.887492
3DD.003D28A1A1,Starr Boat Launch,8/16/2019,2019,47.983552,-119.887492
3DD.003D28A1A2,Starr Boat Launch,8/16/2019,2019,47.983552,-119.887492
3DD.003D28A1A3,Starr Boat Launch,8/9/2019,2019,47.983552,-119.887492
3DD.003D28A1A4,Starr Boat Launch,8/9/2019,2019,47.983552,-119.887492
3DD.003D28A1A5,Starr Boat Launch,8/9/2019,2019,47.983552,-119.887492
3DD.003D28A1A6,Starr Boat Launch,8/16/2019,2019,47.983552,-119.887492
3DD.003D28A1A7,Starr Boat Launch,8/16/2019,2019,47.983552,-119.887492
3DD.003D28A1A8,Starr Boat Launch,8/16/2019,2019,47.983552,-119.887492
3DD.003D28A1A9,Starr Boat Launch,8/16/2019,2019,47.983552,-119.887492
3DD.003D28A1AA,Starr Boat Launch,8/9/2019,2019,47.983552,-119.887492
3DD.003D28A1AB,Starr Boat Launch,8/9/2019,2019,47.983552,-119.887492
3DD.003D28A1AC,Starr Boat Launch,8/16/2019,2019,47.983552,-119.887492
3DD.003D28A1AD,Starr Boat Launch,8/9/2019,2019,47.983552,-119.887492
3DD.003D28A276,Brewster Boat Launch,8/10/2018,2018,48.090547,-119.786141
3DD.003D28A277,Brewster Boat Launch,8/10/2018,2018,48.090547,-119.786141
3DD.003D28A278,Brewster Boat Launch,8/10/2018,2018,48.090547,-119.786141
3DD.003D28A27A,Brewster Boat Launch,8/10/2018,2018,48.090547,-119.786141
3DD.003D28A27B,Brewster Boat Launch,8/10/2018,2018,48.090547,-119.786141
3DD.003D28A280,Brewster Boat Launch,8/10/2018,2018,48.090547,-119.786141
3DD.003D28A282,Brewster Boat Launch,8/10/2018,2018,48.090547,-119.786141
3DD.003D28A283,Brewster Boat Launch,8/10/2018,2018,48.090547,-119.786141
3DD.003D28A285,Brewster Boat Launch,8/10/2018,2018,48.090547,-119.786141
3DD.003D28A286,Methow River,8/10/2018,2018,48.05039,-119.904106
3DD.003D28A288,Brewster Boat Launch,8/10/2018,2018,48.090547,-119.786141
3DD.003D28A289,Brewster Boat Launch,8/10/2018,2018,48.090547,-119.786141
3DD.003D28A28A,Brewster Boat Launch,8/10/2018,2018,48.090547,-119.786141
3DD.003D28A28C,Brewster Boat Launch,8/10/2018,2018,48.090547,-119.786141
3DD.003D28A28D,Methow River,8/10/2018,2018,48.05039,-119.904106
3DD.003D28A28F,Brewster Boat Launch,8/10/2018,2018,48.090547,-119.786141
3DD.003D28A290,Brewster Boat Launch,8/10/2018,2018,48.090547,-119.786141
3DD.003D28A291,Methow River,8/10/2018,2018,48.05039,-119.904106
3DD.003D28A293,Brewster Boat Launch,8/10/2018,2018,48.090547,-119.786141
3DD.003D28A299,Brewster Boat Launch,8/10/2018,2018,48.090547,-119.786141
3DD.003D28A29B,Brewster Boat Launch,8/10/2018,2018,48.090547,-119.786141
3DD.003D28A29C,Brewster Boat Launch,8/10/2018,2018,48.090547,-119.786141
3DD.003D28A2A1,Brewster Boat Launch,8/10/2018,2018,48.090547,-119.786141
3DD.003D28A2A3,Brewster Boat Launch,8/10/2018,2018,48.090547,-119.786141
3DD.003D28A2A6,Brewster Boat Launch,8/10/2018,2018,48.090547,-119.786141
3DD.003D28A2A7,Brewster Boat Launch,8/10/2018,2018,48.090547,-119.786141
3DD.003D28A2A8,Methow River,8/10/2018,2018,48.05039,-119.904106
3DD.003D28A2AC,Brewster Boat Launch,8/10/2018,2018,48.090547,-119.786141
3DD.003D28A2AD,Brewster Boat Launch,8/10/2018,2018,48.090547,-119.786141
3DD.003D28A2AE,Brewster Boat Launch,8/10/2018,2018,48.090547,-119.786141
3DD.003D28A2AF,Brewster Boat Launch,8/10/2018,2018,48.090547,-119.786141
3DD.003D28A2B0,Brewster Boat Launch,8/10/2018,2018,48.090547,-119.786141
3DD.003D28A2B2,Brewster Boat Launch,8/10/2018,2018,48.090547,-119.786141
3DD.003D28A2B5,Brewster Boat Launch,8/10/2018,2018,48.090547,-119.786141
3DD.003D28A2B6,Brewster Boat Launch,8/10/2018,2018,48.090547,-119.786141
3DD.003D28A2B7,Brewster Boat Launch,8/10/2018,2018,48.090547,-119.786141
3DD.003D28A2B9,Methow River,8/10/2018,2018,48.05039,-119.904106
3DD.003D28A2BA,Brewster Boat Launch,8/10/2018,2018,48.090547,-119.786141
3DD.003D28A2BB,Brewster Boat Launch,8/10/2018,2018,48.090547,-119.786141
3DD.003D28A2BD,Brewster Boat Launch,8/10/2018,2018,48.090547,-119.786141
3DD.003D28A2BE,Brewster Boat Launch,8/10/2018,2018,48.090547,-119.786141
3DD.003D28A2C3,Brewster Boat Launch,8/10/2018,2018,48.090547,-119.786141
3DD.003D28A2C4,Brewster Boat Launch,8/10/2018,2018,48.090547,-119.786141
3DD.003D28A2C5,Brewster Boat Launch,8/10/2018,2018,48.090547,-119.786141
3DD.003D28A2C6,Brewster Boat Launch,8/10/2018,2018,48.090547,-119.786141
3DD.003D28A2C7,Brewster Boat Launch,8/10/2018,2018,48.090547,-119.786141
3DD.003D28A2C9,Brewster Boat Launch,8/10/2018,2018,48.090547,-119.786141
3DD.003D28A2CB,Methow River,8/10/2018,2018,48.05039,-119.904106
3DD.003D28A2CD,Methow River,8/10/2018,2018,48.05039,-119.904106
3DD.003D28A2CE,Brewster Boat Launch,8/10/2018,2018,48.090547,-119.786141
3DD.003D28A2D0,Brewster Boat Launch,8/10/2018,2018,48.090547,-119.786141
3DD.003D28A2D1,Brewster Boat Launch,8/10/2018,2018,48.090547,-119.786141
3DD.003D28A2D2,Brewster Boat Launch,8/10/2018,2018,48.090547,-119.786141
3DD.003D28A2D4,Brewster Boat Launch,8/10/2018,2018,48.090547,-119.786141
3DD.003D28A2D5,Brewster Boat Launch,8/10/2018,2018,48.090547,-119.786141
3DD.003D28A2D8,Brewster Boat Launch,8/10/2018,2018,48.090547,-119.786141
3DD.003D28A2D9,Brewster Boat Launch,8/10/2018,2018,48.090547,-119.786141
3DD.003D3AB26E,Starr Boat Launch,7/30/2020,2020,47.983552,-119.887492
3DD.003D3AB26F,Starr Boat Launch,7/30/2020,2020,47.983552,-119.887492
3DD.003D3AB271,Starr Boat Launch,8/6/2020,2020,47.983552,-119.887492
3DD.003D3AB272,Starr Boat Launch,7/30/2020,2020,47.983552,-119.887492
3DD.003D3AB274,Starr Boat Launch,7/30/2020,2020,47.983552,-119.887492
3DD.003D3AB27A,Starr Boat Launch,8/6/2020,2020,47.983552,-119.887492
3DD.003D3AB27E,Starr Boat Launch,7/30/2020,2020,47.983552,-119.887492
3DD.003D3AB27F,Starr Boat Launch,8/6/2020,2020,47.983552,-119.887492
3DD.003D3AB283,Starr Boat Launch,7/30/2020,2020,47.983552,-119.887492
3DD.003D3AB287,Starr Boat Launch,7/30/2020,2020,47.983552,-119.887492
3DD.003D3AB28A,Starr Boat Launch,8/6/2020,2020,47.983552,-119.887492
3DD.003D3AB28B,Starr Boat Launch,7/30/2020,2020,47.983552,-119.887492
3DD.003D3AB293,Starr Boat Launch,7/30/2020,2020,47.983552,-119.887492
3DD.003D3AB294,Starr Boat Launch,7/30/2020,2020,47.983552,-119.887492
3DD.003D3AB295,Starr Boat Launch,7/30/2020,2020,47.983552,-119.887492
3DD.003D3AB298,Starr Boat Launch,8/6/2020,2020,47.983552,-119.887492
3DD.003D3AB299,Starr Boat Launch,8/6/2020,2020,47.983552,-119.887492
3DD.003D3AB29B,Starr Boat Launch,8/6/2020,2020,47.983552,-119.887492
3DD.003D3AB29C,Starr Boat Launch,7/30/2020,2020,47.983552,-119.887492
3DD.003D3AB29D,Starr Boat Launch,8/6/2020,2020,47.983552,-119.887492
3DD.003D3AB29F,Starr Boat Launch,8/6/2020,2020,47.983552,-119.887492
3DD.003D3AB2A4,Starr Boat Launch,8/6/2020,2020,47.983552,-119.887492
3DD.003D3AB2A5,Starr Boat Launch,7/30/2020,2020,47.983552,-119.887492
3DD.003D3AB2A6,Starr Boat Launch,8/6/2020,2020,47.983552,-119.887492
3DD.003D3AB2A8,Starr Boat Launch,8/6/2020,2020,47.983552,-119.887492
3DD.003D3AB2A9,Starr Boat Launch,7/30/2020,2020,47.983552,-119.887492
3DD.003D3AB2AB,Starr Boat Launch,7/30/2020,2020,47.983552,-119.887492
3DD.003D3AB2AF,Starr Boat Launch,7/30/2020,2020,47.983552,-119.887492
3DD.003D3AB2B1,Starr Boat Launch,8/6/2020,2020,47.983552,-119.887492
3DD.003D3AB2B2,Starr Boat Launch,8/6/2020,2020,47.983552,-119.887492
3DD.003D3AB2B4,Starr Boat Launch,7/30/2020,2020,47.983552,-119.887492
3DD.003D3AB2B5,Starr Boat Launch,8/6/2020,2020,47.983552,-119.887492
3DD.003D3AB2B7,Starr Boat Launch,7/30/2020,2020,47.983552,-119.887492
3DD.003D3AB2B8,Starr Boat Launch,8/6/2020,2020,47.983552,-119.887492
3DD.003D3AB2B9,Starr Boat Launch,7/30/2020,2020,47.983552,-119.887492
3DD.003D3AB2BA,Starr Boat Launch,7/30/2020,2020,47.983552,-119.887492
3DD.003D3AB2BB,Starr Boat Launch,8/6/2020,2020,47.983552,-119.887492
3DD.003D3AB2BE,Starr Boat Launch,8/6/2020,2020,47.983552,-119.887492
3DD.003D3AB2C0,Starr Boat Launch,8/6/2020,2020,47.983552,-119.887492
3DD.003D3AB2C1,Starr Boat Launch,8/6/2020,2020,47.983552,-119.887492
3DD.003D3AB2C5,Starr Boat Launch,7/30/2020,2020,47.983552,-119.887492
3DD.003D3AB2C7,Starr Boat Launch,7/30/2020,2020,47.983552,-119.887492
