tag,mark_file,mark_data_project,mark_site,mark_date,release_site,release_date,species_code,species_name,comment,length,mark_count
3D9.1A4FA1042A,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2021,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",84,1
3D9.1A4FA1042B,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",98,1
3D9.1A4FA1042C,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2021,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",111,1
3D9.1A4FA1042D,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2021,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",103,1
3D9.1A4FA1042E,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/30/2021,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/30/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",116,1
3D9.1A4FA1042F,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/28/2021,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",110,1
3D9.1A4FA10430,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2021,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",122,1
3D9.1A4FA10431,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",129,1
3D9.1A4FA10432,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, MACROPHTHALMIA",137,1
3D9.1A4FA10433,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",132,1
3D9.1A4FA10434,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/27/2021,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/28/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",113,1
3D9.1A4FA10435,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",131,1
3D9.1A4FA10436,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, MACROPHTHALMIA",130,1
3D9.1A4FA10437,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/27/2021,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/28/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",104,1
3D9.1A4FA10438,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2021,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2021,A,Pacific Lamprey,"10MM TAG, MACROPHTHALMIA",135,1
3D9.1A4FA10439,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",124,1
3D9.1A4FA1043A,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/27/2021,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/28/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",108,1
3D9.1A4FA1043B,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",124,1
3D9.1A4FA1043C,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",100,1
3D9.1A4FA1043D,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2021,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",134,1
3D9.1A4FA1043E,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",132,1
3D9.1A4FA1043F,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",108,1
3D9.1A4FA10440,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/30/2021,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/30/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",117,1
3D9.1A4FA10441,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2021,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",102,1
3D9.1A4FA10442,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/30/2021,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/30/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",118,1
3D9.1A4FA10443,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/28/2021,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",114,1
3D9.1A4FA10444,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",127,1
3D9.1A4FA10445,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2021,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",138,1
3D9.1A4FA10446,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2021,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",101,1
3D9.1A4FA10447,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",120,1
3D9.1A4FA10448,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2021,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",133,1
3D9.1A4FA10449,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",120,1
3D9.1A4FA1044A,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2021,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",108,1
3D9.1A4FA1044C,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",102,1
3D9.1A4FA1044D,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/27/2021,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/28/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",123,1
3D9.1A4FA1044E,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/28/2021,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/28/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",121,1
3D9.1A4FA1044F,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",102,1
3D9.1A4FA10450,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/27/2021,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/28/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",110,1
3D9.1A4FA10451,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, MACROPHTHALMIA",128,1
3D9.1A4FA10452,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/27/2021,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/28/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",118,1
3D9.1A4FA10453,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2021,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",96,1
3D9.1A4FA10454,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2021,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",132,1
3D9.1A4FA10455,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, MACROPHTHALMIA",135,1
3D9.1A4FA10456,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",132,1
3D9.1A4FA10457,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2021,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",107,1
3D9.1A4FA10458,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",97,1
3D9.1A4FA10459,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",131,1
3D9.1A4FA1045A,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",107,1
3D9.1A4FA1045B,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",114,1
3D9.1A4FA1045C,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",128,1
3D9.1A4FA1045D,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",130,1
3D9.1A4FA1045E,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",136,1
3D9.1A4FA1045F,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",131,1
3D9.1A4FA10460,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",142,1
3D9.1A4FA10461,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",118,1
3D9.1A4FA10462,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",132,1
3D9.1A4FA10463,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",126,1
3D9.1A4FA10464,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",125,1
3D9.1A4FA10465,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",96,1
3D9.1A4FA10466,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",132,1
3D9.1A4FA10467,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",122,1
3D9.1A4FA10469,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",111,1
3D9.1A4FA1046A,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",110,1
3D9.1A4FA1046B,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",95,1
3D9.1A4FA1046C,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",114,1
3D9.1A4FA1046D,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",130,1
3D9.1A4FA1046E,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",126,1
3D9.1A4FA1046F,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",114,1
3D9.1A4FA10471,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",138,1
3D9.1A4FA10472,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",104,1
3D9.1A4FA10473,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",120,1
3D9.1A4FA10474,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",135,1
3D9.1A4FA10475,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",107,1
3D9.1A4FA10476,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",137,1
3D9.1A4FA10477,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",126,1
3D9.1A4FA10478,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2021,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",119,1
3D9.1A4FA1047A,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",130,1
3D9.1A4FA1047B,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",135,1
3D9.1A4FA1047C,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2021,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",115,1
3D9.1A4FA1047D,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2021,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",107,1
3D9.1A4FA1047E,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",139,1
3D9.1A4FA1047F,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",104,1
3D9.1A4FA10480,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",128,1
3D9.1A4FA10481,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",94,1
3D9.1A4FA10482,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",113,1
3D9.1A4FA10483,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",128,1
3D9.1A4FA10484,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",124,1
3D9.1A4FA10485,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",133,1
3D9.1A4FA10486,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",130,1
3D9.1A4FA10487,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",134,1
3D9.1A4FA10488,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",137,1
3D9.1A4FA10489,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",133,1
3D9.1A4FA1048A,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",128,1
3D9.1A4FA1048B,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",137,1
3D9.1A4FA1048C,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",131,1
3D9.1A4FA1048D,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",110,1
3D9.1A4FA1048E,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",132,1
3D9.1A4FA1048F,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",120,1
3D9.1A4FA10490,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",113,1
3D9.1A4FA10491,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",131,1
3D9.1A4FA10492,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",130,1
3D9.1A4FA10493,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",114,1
3D9.1A4FA10495,CGS-2021-066-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2021,METHR - Methow River,5/3/2021,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",131,1
