tag_code,life_stage,release_site_label,release_site_code,release_site_name,release_date,release_year,release_lat,release_lon,length_mm
3D9.1A4FA1048F,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,120
3D9.1A4FA10490,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,113
3D9.1A4FA10491,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,131
3D9.1A4FA10492,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,130
3D9.1A4FA10493,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,114
3D9.1A4FA10495,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,131
3D9.1A4FA10496,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,129
3D9.1A4FA10497,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,118
3D9.1A4FA10498,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,126
3D9.1A4FA10499,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,119
3D9.1A4FA1049A,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,109
3D9.1A4FA1049B,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,107
3D9.1A4FA1049C,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,130
3D9.1A4FA1049D,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,112
3D9.1A4FA1049E,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,106
3D9.1A4FA1049F,Macropthalmia (eyed juvenile),METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,126
3D9.1A4FA104A0,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,138
3D9.1A4FA104A2,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,118
3D9.1A4FA104A3,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,115
3D9.1A4FA104A4,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,96
3D9.1A4FA104A5,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,129
3D9.1A4FA104A6,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,114
3D9.1A4FA104A7,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,133
3D9.1A4FA104A8,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,131
3D9.1A4FA104A9,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,134
3D9.1A4FA104AA,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,108
3D9.1A4FA104AB,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,124
3D9.1A4FA104AC,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,132
3D9.1A4FA104AD,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,125
3D9.1A4FA104AE,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,131
3D9.1A4FA104AF,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,127
3D9.1A4FA104B0,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,132
3D9.1A4FA104B1,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,133
3D9.1A4FA104B2,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,108
3D9.1A4FA104B3,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,113
3D9.1A4FA104B4,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,125
3D9.1A4FA104B5,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,127
3D9.1A4FA104B6,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,137
3D9.1A4FA104B7,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,108
3D9.1A4FA104B8,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,129
3D9.1A4FA104BA,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,117
3D9.1A4FA104BB,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,129
3D9.1A4FA104BC,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/4/2021,2021,48.151085,-120.056584,101
3D9.1A4FA104BD,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,105
3D9.1A4FA104BE,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/4/2021,2021,48.151085,-120.056584,124
3D9.1A4FA104BF,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2021,2021,48.151085,-120.056584,102
3D9.1A4FA104C0,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2021,2021,48.151085,-120.056584,131
3D9.1A4FA104C1,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,117
3D9.1A4FA104C2,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,134
3D9.1A4FA104C3,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/4/2021,2021,48.151085,-120.056584,119
3D9.1A4FA104C4,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/4/2021,2021,48.151085,-120.056584,109
3D9.1A4FA104C5,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2021,2021,48.151085,-120.056584,100
3D9.1A4FA104C6,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2021,2021,48.151085,-120.056584,122
3D9.1A4FA104C7,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2021,2021,48.151085,-120.056584,84
3D9.1A4FA104C8,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/4/2021,2021,48.151085,-120.056584,99
3D9.1A4FA104C9,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/4/2021,2021,48.151085,-120.056584,120
3D9.1A4FA104CA,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,118
3D9.1A4FA104CB,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/4/2021,2021,48.151085,-120.056584,107
3D9.1A4FA104CC,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/4/2021,2021,48.151085,-120.056584,113
3D9.1A4FA104CD,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/4/2021,2021,48.151085,-120.056584,96
3D9.1A4FA104CE,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,138
3D9.1A4FA104CF,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2021,2021,48.151085,-120.056584,115
3D9.1A4FA104D0,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,113
3D9.1A4FA104D1,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/4/2021,2021,48.151085,-120.056584,111
3D9.1A4FA104D2,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,115
3D9.1A4FA104D3,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/4/2021,2021,48.151085,-120.056584,123
3D9.1A4FA104D4,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,123
3D9.1A4FA104D5,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/4/2021,2021,48.151085,-120.056584,100
3D9.1A4FA104D6,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,134
3D9.1A4FA104D7,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/4/2021,2021,48.151085,-120.056584,121
3D9.1A4FA104D8,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/4/2021,2021,48.151085,-120.056584,126
3D9.1A4FA104D9,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2021,2021,48.151085,-120.056584,88
3D9.1A4FA104DA,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/4/2021,2021,48.151085,-120.056584,106
3D9.1A4FA104DB,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/4/2021,2021,48.151085,-120.056584,124
3D9.1A4FA104DC,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/4/2021,2021,48.151085,-120.056584,132
3D9.1A4FA104DD,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,109
3D9.1A4FA104DF,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,88
3D9.1A4FA104E0,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,99
3D9.1A4FA104E1,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,123
3D9.1A4FA104E2,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,114
3D9.1A4FA104E3,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2021,2021,48.151085,-120.056584,123
3D9.1A4FA104E4,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,132
3D9.1A4FA104E5,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,127
3D9.1A4FA104E6,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/4/2021,2021,48.151085,-120.056584,114
3D9.1A4FA104E7,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2021,2021,48.151085,-120.056584,130
3D9.1A4FA104E8,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,132
3D9.1A4FA104E9,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/4/2021,2021,48.151085,-120.056584,124
3D9.1A4FA104EA,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2021,2021,48.151085,-120.056584,106
3D9.1A4FA104EB,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/4/2021,2021,48.151085,-120.056584,113
3D9.1A4FA104EC,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/4/2021,2021,48.151085,-120.056584,94
3D9.1A4FA104ED,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2021,2021,48.151085,-120.056584,92
3D9.1A4FA104EE,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/4/2021,2021,48.151085,-120.056584,130
3D9.1A4FA104EF,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/4/2021,2021,48.151085,-120.056584,125
3D9.1A4FA104F0,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2021,2021,48.151085,-120.056584,123
3D9.1A4FA104F1,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,124
3D9.1A4FA104F2,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,131
3D9.1A4FA104F3,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/4/2021,2021,48.151085,-120.056584,92
3D9.1A4FA104F4,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,92
3D9.1A4FA104F5,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2021,2021,48.151085,-120.056584,99
3D9.1A4FA104F6,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,131
3D9.1A4FA104F7,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,133
3D9.1A4FA104F8,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/4/2021,2021,48.151085,-120.056584,99
3D9.1A4FA104F9,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,93
3D9.1A4FA104FA,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/4/2021,2021,48.151085,-120.056584,115
3D9.1A4FA104FB,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/4/2021,2021,48.151085,-120.056584,85
3D9.1A4FA104FC,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/6/2021,2021,48.151085,-120.056584,101
3D9.1A4FA104FD,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,112
3D9.1A4FA104FE,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/4/2021,2021,48.151085,-120.056584,124
3D9.1A4FA104FF,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,101
3D9.1A4FA10500,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/4/2021,2021,48.151085,-120.056584,106
3D9.1A4FA10501,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,85
3D9.1A4FA10502,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2021,2021,48.151085,-120.056584,123
3D9.1A4FA10503,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,108
3D9.1A4FA10504,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,110
3D9.1A4FA10505,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2021,2021,48.151085,-120.056584,78
3D9.1A4FA10506,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/4/2021,2021,48.151085,-120.056584,126
3D9.1A4FA10507,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2021,2021,48.151085,-120.056584,115
3D9.1A4FA10508,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,102
3D9.1A4FA10509,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,132
3D9.1A4FA1050A,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,127
3D9.1A4FA1050B,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2021,2021,48.151085,-120.056584,86
3D9.1A4FA1050C,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,120
3D9.1A4FA1050D,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/4/2021,2021,48.151085,-120.056584,131
3D9.1A4FA1050E,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/4/2021,2021,48.151085,-120.056584,128
3D9.1A4FA1050F,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,118
3D9.1A4FA10510,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,111
3D9.1A4FA10511,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,130
3D9.1A4FA10512,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2021,2021,48.151085,-120.056584,90
3D9.1A4FA10513,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,129
3D9.1A4FA10514,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2021,2021,48.151085,-120.056584,128
3D9.1A4FA10515,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2021,2021,48.151085,-120.056584,125
3D9.1A4FA10516,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,113
3D9.1A4FA10517,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,109
3D9.1A4FA10518,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/6/2021,2021,48.151085,-120.056584,101
3D9.1A4FA10519,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2021,2021,48.151085,-120.056584,124
